Prediction,Groundtruth,station,lead_time,year,month,day
65.28663635253906,31.399999618530277,5.0,20,2009,8,1
86.21123504638672,69.0,9.0,20,2009,8,1
110.22433471679688,33.70000076293945,11.0,20,2009,8,1
128.46185302734375,29.0,13.0,20,2009,8,1
70.10440063476562,139.10000610351562,25.0,20,2009,8,1
44.84003829956055,43.09999847412109,29.0,20,2009,8,1
55.42894744873047,75.4000015258789,30.0,20,2009,8,1
47.66883087158203,62.09999847412109,32.0,20,2009,8,1
40.8468132019043,106.0999984741211,37.0,20,2009,8,1
33.140663146972656,107.5999984741211,38.0,20,2009,8,1
37.86336135864258,67.5,39.0,20,2009,8,1
56.58884048461914,94.3000030517578,44.0,20,2009,8,1
70.67585754394531,32.79999923706055,5.0,14,2015,9,5
96.7088394165039,104.3000030517578,9.0,14,2015,9,5
122.91232299804688,55.70000076293945,11.0,14,2015,9,5
138.72195434570312,49.59999847412109,13.0,14,2015,9,5
73.6302490234375,41.59999847412109,25.0,14,2015,9,5
51.01472473144531,32.70000076293945,29.0,14,2015,9,5
55.91919708251953,58.0,30.0,14,2015,9,5
53.50658416748047,34.20000076293945,32.0,14,2015,9,5
43.71855545043945,55.09999847412109,37.0,14,2015,9,5
35.97089385986328,92.1999969482422,38.0,14,2015,9,5
44.78068542480469,67.4000015258789,39.0,14,2015,9,5
60.46485137939453,71.0,44.0,14,2015,9,5
74.48931884765625,43.09999847412109,5.0,39,2007,7,14
109.90200805664062,119.8000030517578,9.0,39,2007,7,14
130.8231658935547,56.20000076293945,11.0,39,2007,7,14
144.46876525878906,48.70000076293945,13.0,39,2007,7,14
78.3482666015625,76.69999694824219,25.0,39,2007,7,14
55.63099670410156,33.900001525878906,29.0,39,2007,7,14
54.148193359375,62.79999923706055,30.0,39,2007,7,14
47.105072021484375,40.5,32.0,39,2007,7,14
43.44456100463867,68.4000015258789,37.0,39,2007,7,14
37.43450927734375,106.6999969482422,38.0,39,2007,7,14
39.01300430297852,67.5,39.0,39,2007,7,14
51.57164001464844,66.19999694824219,44.0,39,2007,7,14
75.66986083984375,48.900001525878906,5.0,30,2010,9,5
108.82138061523438,126.3000030517578,9.0,30,2010,9,5
134.2516326904297,56.59999847412109,11.0,30,2010,9,5
144.94581604003906,55.20000076293945,13.0,30,2010,9,5
81.74201202392578,80.30000305175781,25.0,30,2010,9,5
55.483360290527344,62.5,29.0,30,2010,9,5
54.66750717163086,110.3000030517578,30.0,30,2010,9,5
50.70744323730469,91.5999984741211,32.0,30,2010,9,5
48.19194412231445,126.6999969482422,37.0,30,2010,9,5
40.70298004150391,125.8000030517578,38.0,30,2010,9,5
42.96095275878906,114.0999984741211,39.0,30,2010,9,5
56.26969146728516,69.19999694824219,44.0,30,2010,9,5
76.39929962158203,36.29999923706055,5.0,40,2010,6,9
112.98797607421876,140.1999969482422,9.0,40,2010,6,9
137.3218536376953,128.6999969482422,11.0,40,2010,6,9
145.10791015625,88.9000015258789,13.0,40,2010,6,9
87.8499755859375,114.8000030517578,25.0,40,2010,6,9
65.14768981933594,37.400001525878906,29.0,40,2010,6,9
61.194217681884766,124.1999969482422,30.0,40,2010,6,9
41.644168853759766,140.89999389648438,32.0,40,2010,6,9
52.393043518066406,139.1999969482422,37.0,40,2010,6,9
43.47331237792969,99.0999984741211,38.0,40,2010,6,9
33.22662353515625,126.1999969482422,39.0,40,2010,6,9
44.98460006713867,59.5,44.0,40,2010,6,9
77.66917419433594,36.29999923706055,5.0,39,2014,6,9
117.0540008544922,181.1999969482422,9.0,39,2014,6,9
131.71299743652344,168.60000610351562,11.0,39,2014,6,9
144.73672485351562,96.0999984741211,13.0,39,2014,6,9
84.47215270996094,144.6999969482422,25.0,39,2014,6,9
54.46757888793945,103.3000030517578,29.0,39,2014,6,9
52.408992767333984,113.9000015258789,30.0,39,2014,6,9
39.52677917480469,127.6999969482422,32.0,39,2014,6,9
46.35552215576172,119.3000030517578,37.0,39,2014,6,9
37.719852447509766,96.1999969482422,38.0,39,2014,6,9
31.108177185058597,97.1999969482422,39.0,39,2014,6,9
40.91012573242188,60.29999923706055,44.0,39,2014,6,9
78.58972930908203,36.29999923706055,5.0,21,2008,6,9
119.59951782226562,247.3000030517578,9.0,21,2008,6,9
131.8000030517578,268.8999938964844,11.0,21,2008,6,9
144.2557830810547,192.5,13.0,21,2008,6,9
86.43843078613281,144.6999969482422,25.0,21,2008,6,9
67.9260482788086,105.6999969482422,29.0,21,2008,6,9
50.45455932617188,111.9000015258789,30.0,21,2008,6,9
38.82636260986328,127.6999969482422,32.0,21,2008,6,9
46.78519821166992,106.8000030517578,37.0,21,2008,6,9
42.68535614013672,89.5,38.0,21,2008,6,9
30.793140411376957,91.5999984741211,39.0,21,2008,6,9
40.76399230957031,60.400001525878906,44.0,21,2008,6,9
77.1511459350586,36.29999923706055,5.0,27,2014,6,16
116.28223419189452,235.3000030517578,9.0,27,2014,6,16
130.56190490722656,292.6000061035156,11.0,27,2014,6,16
143.76431274414062,206.1000061035156,13.0,27,2014,6,16
82.91635131835938,151.3000030517578,25.0,27,2014,6,16
66.48504638671875,116.6999969482422,29.0,27,2014,6,16
49.4112548828125,106.8000030517578,30.0,27,2014,6,16
39.49931716918945,127.6999969482422,32.0,27,2014,6,16
41.6424446105957,111.5,37.0,27,2014,6,16
42.49338150024414,93.8000030517578,38.0,27,2014,6,16
31.11581039428711,87.5999984741211,39.0,27,2014,6,16
42.18814086914063,58.400001525878906,44.0,27,2014,6,16
76.5330810546875,46.0,5.0,34,2003,6,16
111.36426544189452,208.0,9.0,34,2003,6,16
130.54954528808594,257.0,11.0,34,2003,6,16
144.29820251464844,196.8999938964844,13.0,34,2003,6,16
91.51557159423828,126.0999984741211,25.0,34,2003,6,16
69.1985855102539,127.0,29.0,34,2003,6,16
49.989219665527344,98.5999984741211,30.0,34,2003,6,16
39.84344482421875,122.1999969482422,32.0,34,2003,6,16
46.50334548950195,96.3000030517578,37.0,34,2003,6,16
49.75727081298828,80.80000305175781,38.0,34,2003,6,16
33.38368225097656,66.4000015258789,39.0,34,2003,6,16
40.24919128417969,43.29999923706055,44.0,34,2003,6,16
73.15288543701172,29.600000381469727,5.0,15,2006,6,13
102.71905517578124,191.6000061035156,9.0,15,2006,6,13
125.61603546142578,260.29998779296875,11.0,15,2006,6,13
141.7561492919922,201.3000030517578,13.0,15,2006,6,13
84.67379760742188,106.0999984741211,25.0,15,2006,6,13
67.69418334960938,175.39999389648438,29.0,15,2006,6,13
52.36546325683594,95.6999969482422,30.0,15,2006,6,13
41.0652961730957,107.4000015258789,32.0,15,2006,6,13
50.73675155639648,80.80000305175781,37.0,15,2006,6,13
45.02052307128906,66.5999984741211,38.0,15,2006,6,13
35.09197998046875,67.69999694824219,39.0,15,2006,6,13
43.35834503173828,44.400001525878906,44.0,15,2006,6,13
76.30150604248047,19.399999618530277,5.0,14,2003,8,22
113.04827880859376,188.6000061035156,9.0,14,2003,8,22
138.4309844970703,280.6000061035156,11.0,14,2003,8,22
144.9110565185547,229.8000030517578,13.0,14,2003,8,22
78.01737976074219,121.0999984741211,25.0,14,2003,8,22
59.42259216308594,159.1999969482422,29.0,14,2003,8,22
40.9453125,41.0,30.0,14,2003,8,22
38.76332092285156,63.70000076293945,32.0,14,2003,8,22
37.99810791015625,47.70000076293945,37.0,14,2003,8,22
34.51459503173828,50.20000076293945,38.0,14,2003,8,22
31.470808029174805,41.20000076293945,39.0,14,2003,8,22
39.690185546875,57.70000076293945,44.0,14,2003,8,22
79.37784576416016,14.0,5.0,45,2017,9,12
131.2705535888672,146.60000610351562,9.0,45,2017,9,12
142.22242736816406,209.1000061035156,11.0,45,2017,9,12
145.1272430419922,194.6000061035156,13.0,45,2017,9,12
75.0299301147461,75.0999984741211,25.0,45,2017,9,12
50.97452545166016,169.5,29.0,45,2017,9,12
36.62596130371094,13.5,30.0,45,2017,9,12
36.6011962890625,13.800000190734863,32.0,45,2017,9,12
36.89901351928711,35.5,37.0,45,2017,9,12
34.63389587402344,10.199999809265137,38.0,45,2017,9,12
28.57875633239746,30.899999618530277,39.0,45,2017,9,12
38.05999755859375,58.79999923706055,44.0,45,2017,9,12
80.04457092285156,16.299999237060547,5.0,14,2007,8,22
134.7223358154297,91.6999969482422,9.0,14,2007,8,22
143.42637634277344,157.10000610351562,11.0,14,2007,8,22
145.29208374023438,172.39999389648438,13.0,14,2007,8,22
76.30316925048828,49.400001525878906,25.0,14,2007,8,22
53.65421295166016,114.5999984741211,29.0,14,2007,8,22
35.642433166503906,13.399999618530272,30.0,14,2007,8,22
35.63961410522461,10.300000190734863,32.0,14,2007,8,22
35.677001953125,42.5,37.0,14,2007,8,22
34.996150970458984,8.800000190734863,38.0,14,2007,8,22
27.883792877197266,52.5,39.0,14,2007,8,22
37.34683990478516,57.59999847412109,44.0,14,2007,8,22
79.47915649414062,29.799999237060547,5.0,28,2002,8,18
142.2891845703125,32.79999923706055,9.0,28,2002,8,18
145.22308349609375,59.400001525878906,11.0,28,2002,8,18
144.8408660888672,86.19999694824219,13.0,28,2002,8,18
75.47055053710938,50.0,25.0,28,2002,8,18
49.76112365722656,112.1999969482422,29.0,28,2002,8,18
35.71255874633789,13.399999618530272,30.0,28,2002,8,18
34.59834289550781,10.300000190734863,32.0,28,2002,8,18
35.82378005981445,42.5,37.0,28,2002,8,18
35.60224914550781,7.800000190734863,38.0,28,2002,8,18
26.20146942138672,52.5,39.0,28,2002,8,18
36.8071517944336,51.29999923706055,44.0,28,2002,8,18
78.87592315673828,29.799999237060547,5.0,9,2010,6,27
130.5897979736328,25.600000381469727,9.0,9,2010,6,27
143.775634765625,35.70000076293945,11.0,9,2010,6,27
145.31582641601562,70.0999984741211,13.0,9,2010,6,27
77.78339385986328,43.400001525878906,25.0,9,2010,6,27
58.932254791259766,101.1999969482422,29.0,9,2010,6,27
39.86809158325195,12.5,30.0,9,2010,6,27
36.73078155517578,51.29999923706055,32.0,9,2010,6,27
39.848052978515625,54.20000076293945,37.0,9,2010,6,27
41.784549713134766,3.5,38.0,9,2010,6,27
29.578947067260746,57.5,39.0,9,2010,6,27
37.992584228515625,66.0999984741211,44.0,9,2010,6,27
75.72492980957031,17.899999618530273,5.0,8,2002,8,25
118.43610382080078,46.29999923706055,9.0,8,2002,8,25
141.5093231201172,28.600000381469727,11.0,8,2002,8,25
144.3319091796875,88.19999694824219,13.0,8,2002,8,25
78.32949829101562,74.19999694824219,25.0,8,2002,8,25
61.05528259277344,89.30000305175781,29.0,8,2002,8,25
43.18975830078125,26.899999618530277,30.0,8,2002,8,25
39.749977111816406,69.80000305175781,32.0,8,2002,8,25
40.39309310913086,55.70000076293945,37.0,8,2002,8,25
41.29484558105469,11.100000381469728,38.0,8,2002,8,25
31.980026245117188,122.4000015258789,39.0,8,2002,8,25
41.26515197753906,73.4000015258789,44.0,8,2002,8,25
77.55477905273438,15.800000190734863,5.0,8,2003,7,14
114.0168914794922,66.0999984741211,9.0,8,2003,7,14
131.96102905273438,67.0999984741211,11.0,8,2003,7,14
143.01783752441406,133.39999389648438,13.0,8,2003,7,14
77.12261962890625,100.1999969482422,25.0,8,2003,7,14
59.78799057006836,87.5,29.0,8,2003,7,14
38.78261184692383,31.899999618530277,30.0,8,2003,7,14
38.63356399536133,71.4000015258789,32.0,8,2003,7,14
36.100772857666016,58.79999923706055,37.0,8,2003,7,14
38.09609222412109,12.100000381469728,38.0,8,2003,7,14
30.633249282836918,123.0999984741211,39.0,8,2003,7,14
41.85486602783203,82.30000305175781,44.0,8,2003,7,14
76.0707015991211,15.800000190734863,5.0,32,2010,7,7
103.62562561035156,63.70000076293945,9.0,32,2010,7,7
125.91413879394533,50.20000076293945,11.0,32,2010,7,7
141.7956085205078,103.0,13.0,32,2010,7,7
80.25633239746094,131.39999389648438,25.0,32,2010,7,7
62.84017181396485,79.4000015258789,29.0,32,2010,7,7
40.842811584472656,33.29999923706055,30.0,32,2010,7,7
44.43878936767578,85.69999694824219,32.0,32,2010,7,7
41.23503494262695,56.09999847412109,37.0,32,2010,7,7
42.28866958618164,49.79999923706055,38.0,32,2010,7,7
35.25067138671875,135.10000610351562,39.0,32,2010,7,7
52.24021911621094,72.0,44.0,32,2010,7,7
74.05052947998047,20.200000762939453,5.0,44,2002,9,15
93.7232894897461,76.19999694824219,9.0,44,2002,9,15
120.85359191894533,53.20000076293945,11.0,44,2002,9,15
140.0786895751953,102.0999984741211,13.0,44,2002,9,15
80.8864517211914,128.39999389648438,25.0,44,2002,9,15
67.07476806640625,74.4000015258789,29.0,44,2002,9,15
37.31637573242188,70.19999694824219,30.0,44,2002,9,15
42.323875427246094,102.9000015258789,32.0,44,2002,9,15
37.813961029052734,79.0999984741211,37.0,44,2002,9,15
37.79844284057617,62.70000076293945,38.0,44,2002,9,15
34.946197509765625,165.60000610351562,39.0,44,2002,9,15
49.04131317138672,81.4000015258789,44.0,44,2002,9,15
66.9969711303711,76.9000015258789,5.0,9,2007,8,4
81.4339599609375,91.3000030517578,9.0,9,2007,8,4
107.04729461669922,54.900001525878906,11.0,9,2007,8,4
132.1149139404297,106.4000015258789,13.0,9,2007,8,4
74.8543930053711,125.9000015258789,25.0,9,2007,8,4
65.13104248046875,82.4000015258789,29.0,9,2007,8,4
34.78230285644531,77.0,30.0,9,2007,8,4
40.81224060058594,107.5,32.0,9,2007,8,4
31.69892692565918,77.9000015258789,37.0,9,2007,8,4
30.94272804260254,73.0999984741211,38.0,9,2007,8,4
32.08940124511719,146.3000030517578,39.0,9,2007,8,4
45.40524291992188,84.69999694824219,44.0,9,2007,8,4
60.00602340698242,63.59999847412109,5.0,45,2015,6,27
75.47074890136719,102.1999969482422,9.0,45,2015,6,27
104.49007415771484,71.30000305175781,11.0,45,2015,6,27
124.512939453125,101.0,13.0,45,2015,6,27
76.08860778808594,130.5,25.0,45,2015,6,27
68.86973571777344,83.19999694824219,29.0,45,2015,6,27
40.05779266357422,77.0,30.0,45,2015,6,27
46.923919677734375,107.5,32.0,45,2015,6,27
35.61640167236328,78.5999984741211,37.0,45,2015,6,27
33.75518798828125,77.19999694824219,38.0,45,2015,6,27
38.40509414672852,146.3000030517578,39.0,45,2015,6,27
54.20382690429688,84.80000305175781,44.0,45,2015,6,27
56.005638122558594,142.6999969482422,5.0,8,2016,9,15
73.97589111328125,108.1999969482422,9.0,8,2016,9,15
106.14976501464844,97.8000030517578,11.0,8,2016,9,15
126.70994567871094,150.89999389648438,13.0,8,2016,9,15
72.78984069824219,134.1999969482422,25.0,8,2016,9,15
66.67575073242188,84.0999984741211,29.0,8,2016,9,15
42.35465621948242,89.0999984741211,30.0,8,2016,9,15
49.82479476928711,66.5,32.0,8,2016,9,15
33.654048919677734,62.20000076293945,37.0,8,2016,9,15
26.898836135864254,79.5999984741211,38.0,8,2016,9,15
40.32365417480469,140.3000030517578,39.0,8,2016,9,15
57.73982238769531,69.80000305175781,44.0,8,2016,9,15
64.99360656738281,142.6999969482422,5.0,39,2005,9,29
79.9523696899414,81.0999984741211,9.0,39,2005,9,29
112.73765563964844,117.0,11.0,39,2005,9,29
133.19509887695312,118.1999969482422,13.0,39,2005,9,29
75.309326171875,129.0,25.0,39,2005,9,29
73.08121490478516,158.8000030517578,29.0,39,2005,9,29
50.13838958740234,112.8000030517578,30.0,39,2005,9,29
51.10417175292969,116.1999969482422,32.0,39,2005,9,29
35.34294128417969,114.8000030517578,37.0,39,2005,9,29
30.965951919555664,97.5999984741211,38.0,39,2005,9,29
41.16520690917969,98.8000030517578,39.0,39,2005,9,29
61.35808563232422,105.5999984741211,44.0,39,2005,9,29
63.72613525390625,153.10000610351562,5.0,8,2002,8,15
79.16165924072266,61.09999847412109,9.0,8,2002,8,15
112.02960968017578,74.69999694824219,11.0,8,2002,8,15
129.00657653808594,67.9000015258789,13.0,8,2002,8,15
76.43521118164062,86.5,25.0,8,2002,8,15
69.662353515625,111.0,29.0,8,2002,8,15
49.81085205078125,106.0,30.0,8,2002,8,15
50.76979064941406,114.5999984741211,32.0,8,2002,8,15
35.57633209228516,112.1999969482422,37.0,8,2002,8,15
30.768230438232425,126.3000030517578,38.0,8,2002,8,15
40.23763656616211,95.8000030517578,39.0,8,2002,8,15
58.87538146972656,102.0999984741211,44.0,8,2002,8,15
68.65174865722656,170.89999389648438,5.0,11,2011,9,19
87.43268585205078,60.0,9.0,11,2011,9,19
113.10426330566406,77.4000015258789,11.0,11,2011,9,19
129.02818298339844,63.70000076293945,13.0,11,2011,9,19
73.70878601074219,48.400001525878906,25.0,11,2011,9,19
68.39532470703125,106.6999969482422,29.0,11,2011,9,19
46.89159393310547,101.5,30.0,11,2011,9,19
43.7498779296875,92.9000015258789,32.0,11,2011,9,19
35.64661407470703,89.69999694824219,37.0,11,2011,9,19
33.61186218261719,85.9000015258789,38.0,11,2011,9,19
37.04369354248047,63.70000076293945,39.0,11,2011,9,19
49.36056518554688,70.80000305175781,44.0,11,2011,9,19
74.29418182373047,180.6000061035156,5.0,37,2013,6,13
101.83322143554688,54.400001525878906,9.0,37,2013,6,13
129.0889434814453,74.0,11.0,37,2013,6,13
141.25587463378906,63.20000076293945,13.0,37,2013,6,13
73.27620697021484,49.400001525878906,25.0,37,2013,6,13
64.03594970703125,95.4000015258789,29.0,37,2013,6,13
49.15129089355469,59.70000076293945,30.0,37,2013,6,13
45.32525634765625,144.3000030517578,32.0,37,2013,6,13
35.57001495361328,65.5999984741211,37.0,37,2013,6,13
31.09572410583496,89.19999694824219,38.0,37,2013,6,13
38.4628791809082,31.700000762939453,39.0,37,2013,6,13
53.53556060791016,54.400001525878906,44.0,37,2013,6,13
73.41678619384766,132.8000030517578,5.0,27,2008,8,29
101.52161407470705,61.5,9.0,27,2008,8,29
127.43739318847656,167.8000030517578,11.0,27,2008,8,29
141.81858825683594,79.0999984741211,13.0,27,2008,8,29
77.32441711425781,91.6999969482422,25.0,27,2008,8,29
73.50736999511719,81.19999694824219,29.0,27,2008,8,29
59.70475006103516,52.70000076293945,30.0,27,2008,8,29
50.88371276855469,141.89999389648438,32.0,27,2008,8,29
41.64772033691406,59.79999923706055,37.0,27,2008,8,29
35.2092399597168,96.1999969482422,38.0,27,2008,8,29
46.24215698242188,29.399999618530277,39.0,27,2008,8,29
59.00590515136719,111.5999984741211,44.0,27,2008,8,29
73.01652526855469,132.60000610351562,5.0,7,2012,6,23
96.2451629638672,43.0,9.0,7,2012,6,23
129.0921173095703,201.6999969482422,11.0,7,2012,6,23
142.54083251953125,80.5999984741211,13.0,7,2012,6,23
80.5595474243164,137.60000610351562,25.0,7,2012,6,23
