Prediction,Groundtruth,station,lead_time,year,month,day
88.91175842285156,39.900001525878906,5.0,20,2009,8,1
66.40390014648438,57.59999847412109,9.0,20,2009,8,1
95.55477905273438,31.899999618530277,11.0,20,2009,8,1
97.41671752929688,92.0,13.0,20,2009,8,1
70.15596008300781,55.400001525878906,25.0,20,2009,8,1
79.86676788330078,43.5,29.0,20,2009,8,1
65.96588134765625,79.5999984741211,30.0,20,2009,8,1
67.95437622070312,46.900001525878906,32.0,20,2009,8,1
45.51127243041992,66.9000015258789,37.0,20,2009,8,1
55.82501602172852,44.5,38.0,20,2009,8,1
63.93515396118164,25.299999237060547,39.0,20,2009,8,1
81.5240478515625,129.10000610351562,44.0,20,2009,8,1
91.43978881835938,43.09999847412109,5.0,14,2015,9,5
65.288818359375,108.9000015258789,9.0,14,2015,9,5
103.66856384277344,61.70000076293945,11.0,14,2015,9,5
103.72087097167967,133.6999969482422,13.0,14,2015,9,5
71.99015808105469,58.5,25.0,14,2015,9,5
81.96443939208984,46.20000076293945,29.0,14,2015,9,5
66.81053924560547,77.30000305175781,30.0,14,2015,9,5
68.0574951171875,58.29999923706055,32.0,14,2015,9,5
54.20100021362305,44.5,37.0,14,2015,9,5
57.06864929199219,67.4000015258789,38.0,14,2015,9,5
65.2464828491211,30.100000381469727,39.0,14,2015,9,5
83.70242309570312,121.3000030517578,44.0,14,2015,9,5
90.26061248779295,49.29999923706055,5.0,39,2007,7,14
70.61235046386719,105.1999969482422,9.0,39,2007,7,14
121.72927856445312,74.0999984741211,11.0,39,2007,7,14
110.25037384033205,101.1999969482422,13.0,39,2007,7,14
74.57049560546875,55.09999847412109,25.0,39,2007,7,14
83.5054931640625,49.5,29.0,39,2007,7,14
68.64303588867188,53.09999847412109,30.0,39,2007,7,14
68.4591064453125,42.20000076293945,32.0,39,2007,7,14
62.61329650878906,47.59999847412109,37.0,39,2007,7,14
60.42596435546875,69.69999694824219,38.0,39,2007,7,14
65.01058959960938,29.799999237060547,39.0,39,2007,7,14
83.2914047241211,117.0,44.0,39,2007,7,14
88.41329956054688,43.5,5.0,30,2010,9,5
79.21065521240234,115.9000015258789,9.0,30,2010,9,5
143.12632751464844,87.9000015258789,11.0,30,2010,9,5
121.88525390625,123.5,13.0,30,2010,9,5
78.80523681640625,45.20000076293945,25.0,30,2010,9,5
85.64649963378906,31.700000762939453,29.0,30,2010,9,5
69.1014404296875,47.900001525878906,30.0,30,2010,9,5
68.4027099609375,36.5,32.0,30,2010,9,5
63.79645156860352,48.09999847412109,37.0,30,2010,9,5
62.95791244506836,65.5999984741211,38.0,30,2010,9,5
64.89715576171875,29.799999237060547,39.0,30,2010,9,5
79.57243347167969,112.1999969482422,44.0,30,2010,9,5
88.81529235839844,43.79999923706055,5.0,40,2010,6,9
97.60873413085938,118.6999969482422,9.0,40,2010,6,9
153.3832244873047,102.3000030517578,11.0,40,2010,6,9
133.74745178222656,131.1999969482422,13.0,40,2010,6,9
85.17692565917969,46.400001525878906,25.0,40,2010,6,9
85.42387390136719,32.900001525878906,29.0,40,2010,6,9
68.8873291015625,48.70000076293945,30.0,40,2010,6,9
68.73763275146484,37.400001525878906,32.0,40,2010,6,9
66.99552154541016,48.09999847412109,37.0,40,2010,6,9
67.22918701171875,65.5999984741211,38.0,40,2010,6,9
65.5382308959961,29.799999237060547,39.0,40,2010,6,9
82.51671600341797,112.1999969482422,44.0,40,2010,6,9
89.11373138427734,44.5,5.0,39,2014,6,9
104.291015625,139.0,9.0,39,2014,6,9
154.1177978515625,116.0,11.0,39,2014,6,9
138.3848419189453,142.0,13.0,39,2014,6,9
88.52178955078125,49.09999847412109,25.0,39,2014,6,9
86.8011703491211,32.900001525878906,29.0,39,2014,6,9
69.5595703125,49.09999847412109,30.0,39,2014,6,9
68.83491516113281,37.70000076293945,32.0,39,2014,6,9
68.29972076416016,48.59999847412109,37.0,39,2014,6,9
67.85636138916016,42.29999923706055,38.0,39,2014,6,9
65.9959487915039,29.799999237060547,39.0,39,2014,6,9
82.53478240966797,112.1999969482422,44.0,39,2014,6,9
87.47148895263672,44.5,5.0,21,2008,6,9
126.96854400634766,158.6999969482422,9.0,21,2008,6,9
156.86415100097656,115.6999969482422,11.0,21,2008,6,9
156.05242919921875,158.89999389648438,13.0,21,2008,6,9
94.3725128173828,49.29999923706055,25.0,21,2008,6,9
88.2103271484375,31.100000381469727,29.0,21,2008,6,9
70.55838012695312,75.9000015258789,30.0,21,2008,6,9
68.94691467285156,37.70000076293945,32.0,21,2008,6,9
69.29458618164062,45.59999847412109,37.0,21,2008,6,9
68.34344482421875,43.5,38.0,21,2008,6,9
66.07241821289062,19.5,39.0,21,2008,6,9
82.6846923828125,112.5,44.0,21,2008,6,9
87.14073181152344,40.70000076293945,5.0,27,2014,6,16
131.0404510498047,141.3000030517578,9.0,27,2014,6,16
156.65660095214844,122.1999969482422,11.0,27,2014,6,16
155.85903930664062,178.1999969482422,13.0,27,2014,6,16
95.6743392944336,81.0999984741211,25.0,27,2014,6,16
87.89385986328125,20.100000381469727,29.0,27,2014,6,16
70.68156433105469,70.9000015258789,30.0,27,2014,6,16
69.06300354003906,40.09999847412109,32.0,27,2014,6,16
68.9725112915039,28.399999618530277,37.0,27,2014,6,16
68.70075988769531,33.0,38.0,27,2014,6,16
66.1524429321289,44.09999847412109,39.0,27,2014,6,16
85.04056549072266,22.399999618530277,44.0,27,2014,6,16
87.31925201416016,42.900001525878906,5.0,34,2003,6,16
142.79115295410156,99.6999969482422,9.0,34,2003,6,16
156.85162353515625,91.0999984741211,11.0,34,2003,6,16
156.64671325683594,150.3000030517578,13.0,34,2003,6,16
98.13273620605467,90.0,25.0,34,2003,6,16
88.94482421875,67.69999694824219,29.0,34,2003,6,16
69.98782348632812,96.8000030517578,30.0,34,2003,6,16
68.73112487792969,34.0,32.0,34,2003,6,16
68.13780212402344,37.400001525878906,37.0,34,2003,6,16
68.53713989257812,25.799999237060547,38.0,34,2003,6,16
65.75981903076172,42.59999847412109,39.0,34,2003,6,16
82.79607391357422,27.600000381469727,44.0,34,2003,6,16
87.22282409667969,39.09999847412109,5.0,15,2006,6,13
146.87124633789062,94.4000015258789,9.0,15,2006,6,13
156.8448028564453,80.19999694824219,11.0,15,2006,6,13
156.73890686035156,144.8000030517578,13.0,15,2006,6,13
86.28610229492188,88.4000015258789,25.0,15,2006,6,13
86.03057861328125,83.0,29.0,15,2006,6,13
67.7873306274414,90.9000015258789,30.0,15,2006,6,13
68.47865295410156,46.09999847412109,32.0,15,2006,6,13
57.9148063659668,73.5999984741211,37.0,15,2006,6,13
64.58265686035156,26.899999618530277,38.0,15,2006,6,13
65.6760025024414,44.400001525878906,39.0,15,2006,6,13
83.1871109008789,27.700000762939453,44.0,15,2006,6,13
85.86054992675781,79.9000015258789,5.0,14,2003,8,22
149.83445739746094,108.9000015258789,9.0,14,2003,8,22
156.71482849121094,65.4000015258789,11.0,14,2003,8,22
156.7952880859375,136.39999389648438,13.0,14,2003,8,22
86.51036834716797,108.5999984741211,25.0,14,2003,8,22
86.24442291259766,97.3000030517578,29.0,14,2003,8,22
68.72578430175781,96.6999969482422,30.0,14,2003,8,22
68.69084167480469,73.80000305175781,32.0,14,2003,8,22
57.76411819458008,73.4000015258789,37.0,14,2003,8,22
64.50419616699219,31.200000762939453,38.0,14,2003,8,22
65.79595947265625,48.400001525878906,39.0,14,2003,8,22
83.25792694091797,27.700000762939453,44.0,14,2003,8,22
86.08445739746094,80.4000015258789,5.0,45,2017,9,12
147.88450622558594,106.0999984741211,9.0,45,2017,9,12
156.61517333984375,62.20000076293945,11.0,45,2017,9,12
156.5499267578125,129.0,13.0,45,2017,9,12
86.22383117675781,117.4000015258789,25.0,45,2017,9,12
85.39212036132812,96.5999984741211,29.0,45,2017,9,12
68.39247131347656,97.3000030517578,30.0,45,2017,9,12
68.71074676513672,72.9000015258789,32.0,45,2017,9,12
56.67995071411133,73.4000015258789,37.0,45,2017,9,12
63.9028434753418,33.599998474121094,38.0,45,2017,9,12
65.18682861328125,48.400001525878906,39.0,45,2017,9,12
81.42936706542969,27.700000762939453,44.0,45,2017,9,12
86.95661926269531,81.9000015258789,5.0,14,2007,8,22
148.36351013183594,99.5999984741211,9.0,14,2007,8,22
156.7577667236328,55.5,11.0,14,2007,8,22
156.72792053222656,125.3000030517578,13.0,14,2007,8,22
87.15899658203125,115.5,25.0,14,2007,8,22
85.32756042480469,103.4000015258789,29.0,14,2007,8,22
